id,action_type,created,metadata_json,occurred_at,question,run,target_id,updated,user
4morw6bfd3a89em,session_start,2026-06-25 13:20:38.346Z,"{""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 13:20:38.297Z,,,,2026-06-25 13:20:38.346Z,de13859e1d6aea12
dty70g8q6vpvqe2,page_view,2026-06-25 13:20:38.348Z,"{""to"": ""/discourse""}",2026-06-25 13:20:38.299Z,,,,2026-06-25 13:20:38.348Z,de13859e1d6aea12
0408cz6t8x22cli,tab_switch,2026-06-25 13:23:29.900Z,"{""state"": ""visible""}",2026-06-25 13:23:29.803Z,,,,2026-06-25 13:23:29.900Z,de13859e1d6aea12
lwtbs9enisxrzls,tab_switch,2026-06-25 13:53:41.198Z,"{""state"": ""visible""}",2026-06-25 13:53:41.192Z,,,,2026-06-25 13:53:41.198Z,de13859e1d6aea12
ssoi6r9727yle71,session_start,2026-06-25 13:53:42.698Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 13:53:42.849Z,,,,2026-06-25 13:53:42.698Z,de13859e1d6aea12
oqyk6ciyarp68a3,tab_switch,2026-06-25 14:03:22.164Z,"{""state"": ""visible""}",2026-06-25 14:03:21.938Z,,,,2026-06-25 14:03:22.164Z,de13859e1d6aea12
mvf8ea8dsdinhqz,page_view,2026-06-25 14:03:54.912Z,"{""to"": ""/discourse""}",2026-06-25 14:03:54.978Z,,,,2026-06-25 14:03:54.912Z,de13859e1d6aea12
tqlsg5shoamymvi,session_start,2026-06-25 14:03:54.915Z,"{""isMobile"": true, ""screenHeight"": 647, ""screenWidth"": 375, ""userAgent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1""}",2026-06-25 14:03:54.978Z,,,,2026-06-25 14:03:54.915Z,de13859e1d6aea12
iah5l1n1531ae4g,session_start,2026-06-25 14:04:44.224Z,"{""isMobile"": true, ""screenHeight"": 647, ""screenWidth"": 375, ""userAgent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1""}",2026-06-25 14:04:44.294Z,,,,2026-06-25 14:04:44.224Z,de13859e1d6aea12
5xkawb2gb2rf4h5,tab_switch,2026-06-25 14:04:59.972Z,"{""state"": ""visible""}",2026-06-25 14:05:00.032Z,,,,2026-06-25 14:04:59.972Z,de13859e1d6aea12
83im7zocudie5b3,session_start,2026-06-25 14:05:02.450Z,"{""isMobile"": true, ""screenHeight"": 647, ""screenWidth"": 375, ""userAgent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1""}",2026-06-25 14:05:02.514Z,,,,2026-06-25 14:05:02.450Z,de13859e1d6aea12
7u2e7zudvexewm4,tab_switch,2026-06-25 14:05:45.965Z,"{""state"": ""visible""}",2026-06-25 14:05:46.016Z,,,,2026-06-25 14:05:45.965Z,de13859e1d6aea12
2nms3mpd1s9snp7,tab_switch,2026-06-25 14:07:03.912Z,"{""state"": ""visible""}",2026-06-25 14:07:03.934Z,,,,2026-06-25 14:07:03.912Z,de13859e1d6aea12
h3n8nfpbq0oytoc,tab_switch,2026-06-25 14:07:44.171Z,"{""state"": ""visible""}",2026-06-25 14:07:44.083Z,,,,2026-06-25 14:07:44.171Z,de13859e1d6aea12
5pkqfwr27uru17p,session_start,2026-06-25 14:08:36.454Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 14:08:36.596Z,,,,2026-06-25 14:08:36.454Z,de13859e1d6aea12
8m6vf5z97vyaw7w,page_view,2026-06-25 14:08:36.457Z,"{""to"": ""/groups""}",2026-06-25 14:08:36.598Z,,,,2026-06-25 14:08:36.457Z,de13859e1d6aea12
t0j9alh61wyzq07,session_start,2026-06-25 14:10:16.280Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 14:10:16.406Z,,,,2026-06-25 14:10:16.280Z,de13859e1d6aea12
mf556o4p3kepciy,page_view,2026-06-25 14:10:16.282Z,"{""to"": ""/groups""}",2026-06-25 14:10:16.407Z,,,,2026-06-25 14:10:16.282Z,de13859e1d6aea12
ko13lztwbamhqkk,page_view,2026-06-25 14:10:17.964Z,"{""from"": ""/groups"", ""to"": ""/groups""}",2026-06-25 14:10:18.088Z,,,,2026-06-25 14:10:17.964Z,de13859e1d6aea12
ex30wds0eh7r452,page_view,2026-06-25 14:10:19.729Z,"{""from"": ""/groups"", ""to"": ""/discourse""}",2026-06-25 14:10:19.844Z,,,,2026-06-25 14:10:19.729Z,de13859e1d6aea12
9lbgr3bzgdrpx8c,page_view,2026-06-25 14:10:23.040Z,"{""to"": ""/groups/mv84k1852rxkd59""}",2026-06-25 14:10:23.143Z,,,,2026-06-25 14:10:23.040Z,de13859e1d6aea12
kejqxlzsovp80bl,session_start,2026-06-25 14:10:23.040Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 14:10:23.138Z,,,,2026-06-25 14:10:23.040Z,de13859e1d6aea12
2lzxejudmbqpiyw,page_view,2026-06-25 14:10:26.885Z,"{""from"": ""/groups/mv84k1852rxkd59"", ""to"": ""/admin""}",2026-06-25 14:10:26.920Z,,,,2026-06-25 14:10:26.885Z,de13859e1d6aea12
zcp42lm4lm18tka,page_view,2026-06-25 14:10:31.145Z,"{""from"": ""/admin"", ""to"": ""/groups""}",2026-06-25 14:10:31.252Z,,,,2026-06-25 14:10:31.145Z,de13859e1d6aea12
ro615no1kgv7zbq,page_view,2026-06-25 14:10:33.657Z,"{""from"": ""/groups"", ""to"": ""/admin""}",2026-06-25 14:10:33.799Z,,,,2026-06-25 14:10:33.657Z,de13859e1d6aea12
umn29jo36p4fpj7,page_view,2026-06-25 14:10:34.279Z,"{""from"": ""/admin"", ""to"": ""/groups/mv84k1852rxkd59""}",2026-06-25 14:10:34.422Z,,,,2026-06-25 14:10:34.279Z,de13859e1d6aea12
hxdrpid0q78jmot,session_start,2026-06-25 14:11:13.645Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 14:11:13.781Z,,,,2026-06-25 14:11:13.645Z,de13859e1d6aea12
pbne2fxpzieqwcz,page_view,2026-06-25 14:11:13.646Z,"{""to"": ""/groups/mv84k1852rxkd59""}",2026-06-25 14:11:13.783Z,,,,2026-06-25 14:11:13.646Z,de13859e1d6aea12
gcj1w6blu647c2m,tab_switch,2026-06-25 14:43:32.861Z,"{""state"": ""visible""}",2026-06-25 14:43:32.739Z,,,,2026-06-25 14:43:32.861Z,de13859e1d6aea12
49fadx2843rstru,tab_switch,2026-06-25 15:23:54.862Z,"{""state"": ""visible""}",2026-06-25 15:23:54.680Z,,,,2026-06-25 15:23:54.862Z,de13859e1d6aea12
20d3kgu07ut3h4m,tab_switch,2026-06-25 15:24:01.089Z,"{""state"": ""visible""}",2026-06-25 15:24:01.004Z,,,,2026-06-25 15:24:01.089Z,de13859e1d6aea12
ly45nne90df2oox,tab_switch,2026-06-25 16:24:59.620Z,"{""state"": ""visible""}",2026-06-25 16:24:59.587Z,,,,2026-06-25 16:24:59.620Z,de13859e1d6aea12
s2ha1bqhvqeae4e,page_view,2026-06-25 16:25:02.442Z,"{""from"": ""/groups/mv84k1852rxkd59"", ""to"": ""/discourse""}",2026-06-25 16:25:02.476Z,,,,2026-06-25 16:25:02.442Z,de13859e1d6aea12
qqkjn5yichojnnt,tab_switch,2026-06-25 16:44:00.509Z,"{""state"": ""visible""}",2026-06-25 16:44:00.403Z,,,,2026-06-25 16:44:00.509Z,de13859e1d6aea12
h5ggdduoyz1oy9m,tab_switch,2026-06-25 17:01:30.851Z,"{""state"": ""visible""}",2026-06-25 17:01:30.743Z,,,,2026-06-25 17:01:30.851Z,de13859e1d6aea12
1bfarosvjz1qpvy,tab_switch,2026-06-25 17:33:57.242Z,"{""state"": ""visible""}",2026-06-25 17:33:57.141Z,,,,2026-06-25 17:33:57.242Z,de13859e1d6aea12
pnqzsqfvgaiw2no,tab_switch,2026-06-25 19:41:16.395Z,"{""state"": ""visible""}",2026-06-25 19:41:16.306Z,,,,2026-06-25 19:41:16.395Z,de13859e1d6aea12
tkxz1clp47jkt2l,page_view,2026-06-25 21:33:06.231Z,"{""to"": ""/discourse""}",2026-06-25 21:33:06.190Z,,,,2026-06-25 21:33:06.231Z,de13859e1d6aea12
p1jclpru6k0hsm3,session_start,2026-06-25 21:33:06.239Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 21:33:06.186Z,,,,2026-06-25 21:33:06.239Z,de13859e1d6aea12
djxjzovtzu0s3t7,tab_switch,2026-06-25 21:35:51.597Z,"{""state"": ""visible""}",2026-06-25 21:35:51.549Z,,,,2026-06-25 21:35:51.597Z,de13859e1d6aea12
8g0attdl47qd8t5,session_start,2026-06-25 21:36:13.817Z,"{""isMobile"": true, ""screenHeight"": 647, ""screenWidth"": 375, ""userAgent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1""}",2026-06-25 21:36:13.800Z,,,,2026-06-25 21:36:13.817Z,de13859e1d6aea12
ixj1c1tp2l7bo9b,page_view,2026-06-25 21:36:13.820Z,"{""to"": ""/discourse""}",2026-06-25 21:36:13.801Z,,,,2026-06-25 21:36:13.820Z,de13859e1d6aea12
u1lt01d801zeh9l,page_view,2026-06-25 21:36:16.175Z,"{""from"": ""/discourse"", ""to"": ""/discourse""}",2026-06-25 21:36:16.156Z,,,,2026-06-25 21:36:16.175Z,de13859e1d6aea12
bk9rntwwh22vh4d,page_view,2026-06-25 21:38:22.463Z,"{""to"": ""/groups/mv84k1852rxkd59""}",2026-06-25 21:38:22.451Z,,,,2026-06-25 21:38:22.463Z,de13859e1d6aea12
zxicoz987gjvy4l,session_start,2026-06-25 21:38:22.465Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 21:38:22.451Z,,,,2026-06-25 21:38:22.465Z,de13859e1d6aea12
ik61pubk2q3we0a,session_start,2026-06-25 21:38:23.594Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-25 21:38:23.577Z,,,,2026-06-25 21:38:23.594Z,de13859e1d6aea12
o7a03ctu3q13quk,page_view,2026-06-25 21:38:23.595Z,"{""to"": ""/groups/mv84k1852rxkd59""}",2026-06-25 21:38:23.578Z,,,,2026-06-25 21:38:23.595Z,de13859e1d6aea12
cb2t0jbu5vnq5ea,page_view,2026-06-25 21:38:25.219Z,"{""from"": ""/groups/mv84k1852rxkd59"", ""to"": ""/groups""}",2026-06-25 21:38:25.208Z,,,,2026-06-25 21:38:25.219Z,de13859e1d6aea12
97bouje5hvm4f0u,tab_switch,2026-06-25 21:40:19.757Z,"{""state"": ""visible""}",2026-06-25 21:40:19.735Z,,,,2026-06-25 21:40:19.757Z,de13859e1d6aea12
9yup9g6jploj3th,tab_switch,2026-06-25 21:40:24.735Z,"{""state"": ""visible""}",2026-06-25 21:40:24.712Z,,,,2026-06-25 21:40:24.735Z,de13859e1d6aea12
01uys2trgwd81l1,tab_switch,2026-06-25 21:49:51.762Z,"{""state"": ""visible""}",2026-06-25 21:49:51.697Z,,,,2026-06-25 21:49:51.762Z,de13859e1d6aea12
n8odg6iw6sd73t4,tab_switch,2026-06-25 21:50:15.792Z,"{""state"": ""visible""}",2026-06-25 21:50:15.771Z,,,,2026-06-25 21:50:15.792Z,de13859e1d6aea12
p7xn3z8jqqxngo9,tab_switch,2026-06-25 22:35:54.660Z,"{""state"": ""visible""}",2026-06-25 22:35:54.544Z,,,,2026-06-25 22:35:54.660Z,de13859e1d6aea12
ad2nrmfsgobheu1,tab_switch,2026-06-25 22:57:18.131Z,"{""state"": ""visible""}",2026-06-25 22:57:18.025Z,,,,2026-06-25 22:57:18.131Z,de13859e1d6aea12
bdegknngntp1dyk,page_view,2026-06-25 22:57:19.417Z,"{""from"": ""/groups"", ""to"": ""/discourse""}",2026-06-25 22:57:19.400Z,,,,2026-06-25 22:57:19.417Z,de13859e1d6aea12
qn32flu3cdriu21,tab_switch,2026-06-26 00:23:49.233Z,"{""state"": ""visible""}",2026-06-26 00:23:49.104Z,,,,2026-06-26 00:23:49.233Z,de13859e1d6aea12
5yubf0dznou63k9,tab_switch,2026-06-26 00:24:14.718Z,"{""state"": ""visible""}",2026-06-26 00:24:14.447Z,,,,2026-06-26 00:24:14.718Z,de13859e1d6aea12
249dcuik9swubay,tab_switch,2026-06-26 00:36:50.566Z,"{""state"": ""visible""}",2026-06-26 00:36:50.291Z,,,,2026-06-26 00:36:50.566Z,de13859e1d6aea12
bdy9h66k166zdi4,session_start,2026-06-26 00:36:53.409Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 00:36:53.393Z,,,,2026-06-26 00:36:53.409Z,de13859e1d6aea12
8ure5yymv5hdmrr,tab_switch,2026-06-26 00:37:23.859Z,"{""state"": ""visible""}",2026-06-26 00:37:23.659Z,,,,2026-06-26 00:37:23.859Z,de13859e1d6aea12
5kpsoxjpmwzk600,page_view,2026-06-26 00:37:52.804Z,"{""to"": ""/solving""}",2026-06-26 00:37:52.791Z,,,,2026-06-26 00:37:52.804Z,de13859e1d6aea12
5wo4pfvxggqpkop,session_start,2026-06-26 00:37:52.805Z,"{""isMobile"": true, ""screenHeight"": 647, ""screenWidth"": 375, ""userAgent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1""}",2026-06-26 00:37:52.789Z,,,,2026-06-26 00:37:52.805Z,de13859e1d6aea12
a0mji80l5ynlvo3,page_view,2026-06-26 00:37:55.883Z,"{""from"": ""/solving"", ""to"": ""/discourse""}",2026-06-26 00:37:55.868Z,,,,2026-06-26 00:37:55.883Z,de13859e1d6aea12
z6ro2pcmfq2suhy,session_start,2026-06-26 00:38:57.862Z,"{""isMobile"": true, ""screenHeight"": 647, ""screenWidth"": 375, ""userAgent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1""}",2026-06-26 00:38:57.850Z,,,,2026-06-26 00:38:57.862Z,de13859e1d6aea12
p9lirc2kmywl0ns,page_view,2026-06-26 00:38:57.865Z,"{""to"": ""/solving""}",2026-06-26 00:38:57.850Z,,,,2026-06-26 00:38:57.865Z,de13859e1d6aea12
b5pjnq96e8mweqk,page_view,2026-06-26 00:39:00.234Z,"{""from"": ""/solving"", ""to"": ""/discourse""}",2026-06-26 00:39:00.221Z,,,,2026-06-26 00:39:00.234Z,de13859e1d6aea12
gnwx6nnouh3x6f9,session_start,2026-06-26 00:40:00.844Z,"{""isMobile"": true, ""screenHeight"": 647, ""screenWidth"": 375, ""userAgent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1""}",2026-06-26 00:40:00.829Z,,,,2026-06-26 00:40:00.844Z,de13859e1d6aea12
6lcchbl37kk6do0,page_view,2026-06-26 00:40:00.844Z,"{""to"": ""/solving""}",2026-06-26 00:40:00.829Z,,,,2026-06-26 00:40:00.844Z,de13859e1d6aea12
yepg93rwhto2k9h,page_view,2026-06-26 00:40:05.034Z,"{""from"": ""/solving"", ""to"": ""/how-it-works""}",2026-06-26 00:40:04.968Z,,,,2026-06-26 00:40:05.034Z,de13859e1d6aea12
mf892fv9sp1sjw2,page_view,2026-06-26 00:40:44.370Z,"{""from"": ""/how-it-works"", ""to"": ""/discourse""}",2026-06-26 00:40:44.356Z,,,,2026-06-26 00:40:44.370Z,de13859e1d6aea12
7bynehym3897598,tab_switch,2026-06-26 00:56:39.073Z,"{""state"": ""visible""}",2026-06-26 00:56:38.851Z,,,,2026-06-26 00:56:39.073Z,de13859e1d6aea12
iaffvubrjy2yado,page_view,2026-06-26 00:58:39.382Z,"{""to"": ""/discourse""}",2026-06-26 00:58:39.367Z,,,,2026-06-26 00:58:39.382Z,de13859e1d6aea12
x3ejcqvdeyzp8iu,session_start,2026-06-26 00:58:39.385Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 00:58:39.367Z,,,,2026-06-26 00:58:39.385Z,de13859e1d6aea12
ykkstv680onrlla,session_start,2026-06-26 07:49:28.611Z,"{""isMobile"": true, ""screenHeight"": 647, ""screenWidth"": 375, ""userAgent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1""}",2026-06-26 07:49:28.624Z,,,,2026-06-26 07:49:28.611Z,de13859e1d6aea12
jbfrczi2at6z3s8,page_view,2026-06-26 07:49:28.613Z,"{""to"": ""/discourse""}",2026-06-26 07:49:28.625Z,,,,2026-06-26 07:49:28.613Z,de13859e1d6aea12
kq796pwweq72lnn,tab_switch,2026-06-26 07:59:30.954Z,"{""state"": ""visible""}",2026-06-26 07:59:30.833Z,,,,2026-06-26 07:59:30.954Z,de13859e1d6aea12
f92b6j0thtbku08,tab_switch,2026-06-26 08:00:24.301Z,"{""state"": ""visible""}",2026-06-26 08:00:24.120Z,,,,2026-06-26 08:00:24.301Z,de13859e1d6aea12
set9stdb0uhnsnt,tab_switch,2026-06-26 08:01:48.838Z,"{""state"": ""visible""}",2026-06-26 08:01:46.729Z,,,,2026-06-26 08:01:48.838Z,de13859e1d6aea12
9v3ll1u94q2l4tf,tab_switch,2026-06-26 08:09:38.844Z,"{""state"": ""visible""}",2026-06-26 08:09:38.531Z,,,,2026-06-26 08:09:38.844Z,de13859e1d6aea12
mguen9pivqtiwpc,tab_switch,2026-06-26 08:26:06.881Z,"{""state"": ""visible""}",2026-06-26 08:26:06.798Z,,,,2026-06-26 08:26:06.881Z,de13859e1d6aea12
ooqqq8vyxf7nqvx,session_start,2026-06-26 08:26:22.322Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:26:22.276Z,,,,2026-06-26 08:26:22.322Z,de13859e1d6aea12
cjc7da4jmsnnr22,page_view,2026-06-26 08:26:22.323Z,"{""to"": ""/groups/mv84k1852rxkd59""}",2026-06-26 08:26:22.278Z,,,,2026-06-26 08:26:22.323Z,de13859e1d6aea12
lcjah6n2aypcjle,session_start,2026-06-26 08:26:46.515Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:26:46.470Z,,,,2026-06-26 08:26:46.515Z,de13859e1d6aea12
0nr3i6reyhn35r6,page_view,2026-06-26 08:26:46.521Z,"{""to"": ""/groups""}",2026-06-26 08:26:46.472Z,,,,2026-06-26 08:26:46.521Z,de13859e1d6aea12
4ix0gmxj6jdyien,page_view,2026-06-26 08:26:47.675Z,"{""from"": ""/groups"", ""to"": ""/groups/mv84k1852rxkd59""}",2026-06-26 08:26:47.617Z,,,,2026-06-26 08:26:47.675Z,de13859e1d6aea12
c0b3w2n9uyfrdbj,tab_switch,2026-06-26 08:29:41.342Z,"{""state"": ""visible""}",2026-06-26 08:29:41.287Z,,,,2026-06-26 08:29:41.342Z,de13859e1d6aea12
5u5bik0w9vpjr5b,session_start,2026-06-26 08:29:43.007Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:29:42.962Z,,,,2026-06-26 08:29:43.007Z,de13859e1d6aea12
uvicuiyg9tqsr9x,page_view,2026-06-26 08:29:43.059Z,"{""to"": ""/groups/mv84k1852rxkd59""}",2026-06-26 08:29:42.964Z,,,,2026-06-26 08:29:43.059Z,de13859e1d6aea12
5l65b4v0irvh1pc,session_start,2026-06-26 08:29:43.418Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:29:43.370Z,,,,2026-06-26 08:29:43.418Z,de13859e1d6aea12
duihwwzroeh1oui,page_view,2026-06-26 08:29:43.427Z,"{""to"": ""/groups/mv84k1852rxkd59""}",2026-06-26 08:29:43.371Z,,,,2026-06-26 08:29:43.427Z,de13859e1d6aea12
xwmpkrilkwfmyfo,page_view,2026-06-26 08:29:45.477Z,"{""from"": ""/groups/mv84k1852rxkd59"", ""to"": ""/discourse""}",2026-06-26 08:29:45.409Z,,,,2026-06-26 08:29:45.477Z,de13859e1d6aea12
mkpxwyblqncm1vu,session_start,2026-06-26 08:29:46.677Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:29:46.572Z,,,,2026-06-26 08:29:46.677Z,de13859e1d6aea12
ji5fqxay2dpia9k,page_view,2026-06-26 08:29:46.683Z,"{""to"": ""/discourse""}",2026-06-26 08:29:46.573Z,,,,2026-06-26 08:29:46.683Z,de13859e1d6aea12
y0qxszp3jdtn65g,session_start,2026-06-26 08:29:47.381Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:29:47.276Z,,,,2026-06-26 08:29:47.381Z,de13859e1d6aea12
xm8wjh4lvvd2pna,page_view,2026-06-26 08:29:47.385Z,"{""to"": ""/discourse""}",2026-06-26 08:29:47.276Z,,,,2026-06-26 08:29:47.385Z,de13859e1d6aea12
kzs64rxw2966cis,session_start,2026-06-26 08:29:48.392Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:29:48.313Z,,,,2026-06-26 08:29:48.392Z,de13859e1d6aea12
vjxdzm54msf8op5,page_view,2026-06-26 08:29:48.422Z,"{""to"": ""/discourse""}",2026-06-26 08:29:48.314Z,,,,2026-06-26 08:29:48.422Z,de13859e1d6aea12
8tdqelhspt5oh59,session_start,2026-06-26 08:29:50.988Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:29:50.880Z,,,,2026-06-26 08:29:50.988Z,de13859e1d6aea12
in69avjmu0im0i4,page_view,2026-06-26 08:29:50.992Z,"{""to"": ""/discourse""}",2026-06-26 08:29:50.880Z,,,,2026-06-26 08:29:50.992Z,de13859e1d6aea12
y6j87pool8fghev,page_view,2026-06-26 08:30:48.102Z,"{""from"": ""/discourse"", ""to"": ""/groups""}",2026-06-26 08:30:47.963Z,,,,2026-06-26 08:30:48.102Z,de13859e1d6aea12
73uzzl23nfn7vzc,page_view,2026-06-26 08:30:54.827Z,"{""from"": ""/groups"", ""to"": ""/groups/new""}",2026-06-26 08:30:54.623Z,,,,2026-06-26 08:30:54.827Z,de13859e1d6aea12
cawtedph07rg1hb,page_view,2026-06-26 08:30:58.207Z,"{""from"": ""/groups/new"", ""to"": ""/groups""}",2026-06-26 08:30:58.139Z,,,,2026-06-26 08:30:58.207Z,de13859e1d6aea12
pdcs5z53j611lwe,tab_switch,2026-06-26 08:48:54.904Z,"{""state"": ""visible""}",2026-06-26 08:48:54.788Z,,,,2026-06-26 08:48:54.904Z,de13859e1d6aea12
wm1hkbv2ixckvca,page_view,2026-06-26 08:48:56.622Z,"{""from"": ""/groups"", ""to"": ""/groups/mv84k1852rxkd59""}",2026-06-26 08:48:56.580Z,,,,2026-06-26 08:48:56.622Z,de13859e1d6aea12
d3562n8vlns2gtw,page_view,2026-06-26 08:48:58.650Z,"{""from"": ""/groups/mv84k1852rxkd59"", ""to"": ""/discourse""}",2026-06-26 08:48:58.612Z,,,,2026-06-26 08:48:58.650Z,de13859e1d6aea12
mfpry1tlfazu9hj,session_start,2026-06-26 08:56:31.329Z,"{""isMobile"": false, ""screenHeight"": 847, ""screenWidth"": 1536, ""userAgent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",2026-06-26 08:56:30.929Z,,,,2026-06-26 08:56:31.329Z,de13859e1d6aea12
rnasoi6jxs4qzgd,tab_switch,2026-06-26 08:57:03.919Z,"{""state"": ""visible""}",2026-06-26 08:57:03.834Z,,,,2026-06-26 08:57:03.919Z,de13859e1d6aea12
